commit_hash,package_name,pname,version,fetcher,nixpkgs_target_bump
2d3594f389f92ad75046f241f2d33e0ed35a5c08,procfd,procfd,1.1.0,"fetchFromGitHub {
    owner = ""deshaw"";
    repo = ""procfd"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-M2VFy7WqvoxgzEpS0qd7nGLRt2pKGZlfU9uUHlwDC7Y="";
  }",37ff64b7108517f8b6ba5705ee5085eac636a249
261fc46846ecdcb3182d0ea1cf241750402b3038,collada-dom,collada-dom,2.5.1,"fetchFromGitHub {
    owner = ""Gepetto"";
    repo = ""collada-dom"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-DYdqrwRIrVq0BQqZB0vtZzADteJGVaJtFC5kC/cD250="";
  }",c73522789a3c7552b1122773d6eaa34e1491cc1c
f9dc3b0ad0168b6074b5ee9fb9e904b3ea1e06ad,picocrypt-ng,picocrypt-ng,2.00,"fetchFromGitHub {
    owner = ""Picocrypt-NG"";
    repo = ""Picocrypt-NG"";
    tag = finalAttrs.version;
    hash = ""sha256-+Ecvy4h0aC9Gra9BcN8L/vgpnflq6W7KcnYCVr8uaQQ="";
  }",a918bb3594dd243c2f8534b3be01b3cb4ed35fd1
81cdc8766c5103825776294feec58f7db037234f,loro,loro,1.5.4,"fetchPypi {
    inherit pname version;
    hash = ""sha256-vC1SLkwCkiytZe9d9t1OH+Vd360657XxdU81bM9C9jk="";
  }",aca2499b79170038df0dbaec8bf2f689b506ad32
036b471cb6bc50b3ae59f699a812aea4799c75ab,syne-tune,syne-tune,0.14.2,"fetchFromGitHub {
    owner = ""syne-tune"";
    repo = ""syne-tune"";
    tag = ""v${version}"";
    hash = ""sha256-51QyfJ0XOcXTeE95YOhtUmhat23joaEYvUnk7hYfksY="";
  }",c3e5d9f86b3f5678d0d8c9f0b9f081ab1ccdbe05
e379076e2dbc61b917d294fe158149cdbafe58ca,pyosoenergyapi,pyosoenergyapi,1.2.4,"fetchFromGitHub {
    owner = ""osohotwateriot"";
    repo = ""apyosohotwaterapi"";
    tag = version;
    hash = ""sha256-hpbmiSOLawKVSh7BGV70bRi45HCDKmdxEEhCOdJuIww="";
  }",c73522789a3c7552b1122773d6eaa34e1491cc1c
148297d3322537d0c7ac54d944af8b1f3fce6057,ipv8-rust-tunnels,ipv8-rust-tunnels,0.1.33,"fetchPypi {
    inherit version;
    pname = ""ipv8_rust_tunnels"";
    hash = ""sha256-LwQL/u+h6mwCo207OxSk9YKxuLuxXQhh07rSWrNFh7w="";
  }",c73522789a3c7552b1122773d6eaa34e1491cc1c
76b3a4643608994507e97d8af9984590a9ace19a,bodoni-moda,bodoni-moda,2.4-unstable-2024-02-18,"fetchFromGitHub {
    owner = ""indestructible-type"";
    repo = ""Bodoni"";
    rev = ""30ce6cdc354ef179a3b72ba0f0e71826e599348c"";
    hash = ""sha256-OQi+KKBM+BrmA2pDit6dib5krrQBba5dVCBd2/G5sIM="";
  }",1ef586712f85b4b004caecd385d6b023e7fd2450
428098cb78ca643f477008105b2758d0a5c1c4b7,besley,besley,4.0-unstable-2023-01-09,"fetchFromGitHub {
    owner = ""indestructible-type"";
    repo = ""Besley"";
    rev = ""99d5b97fcb863c4a667571ac8f86f745c345d3ab"";
    hash = ""sha256-N6QU3Pd6EnIrdbRtDT3mW5ny683DBWo0odADJBSdA2E="";
  }",641d909c4a7538f1539da9240dedb1755c907e40
978649eac28cea845668c7fc06ee9d30a16fd012,drafting-mono,drafting-mono,1.1-unstable-2024-06-04,"fetchFromGitHub {
    owner = ""indestructible-type"";
    repo = ""Drafting"";
    rev = ""c387df13576c3b541352725b021f9f99302e52d6"";
    hash = ""sha256-J64mmDOzTV4MRuZO3MB2SSX5agCRjLDjXAPXuDfdlOM="";
  }",641d909c4a7538f1539da9240dedb1755c907e40
3358263b3da9c118047d19ff23d39410319300f7,cooper,cooper,1.01-unstable-2025-05-25,"fetchFromGitHub {
    owner = ""indestructible-type"";
    repo = ""Cooper"";
    rev = ""062a60572254535634569ab23b993a5745bab4ac"";
    hash = ""sha256-4WaRFvAn32IfeCCDszOsmDxFuKnnADOXj/vj8SZB2mU="";
  }",641d909c4a7538f1539da9240dedb1755c907e40
68cf4d4fec0c041e3cbc7ff82e3582f5afb833ae,pan-python,pan-python,0.25.0,"fetchurl {
    url = ""https://files.pythonhosted.org/packages/68/b0/0af75e586869bc5eee67e75472771e820189cbedbdde619353191a2828b7/pan_python-0.25.0-py3-none-any.whl"";
    hash = ""sha256-IWqXsFORXzo8n+J39ZaqAK1vD1uIxy3idtt1+Sq5x+0="";
  }",c73522789a3c7552b1122773d6eaa34e1491cc1c
2fc384a4b6ab05809621dff9de481430031e9d00,pyinterp,pyinterp,2025.8.1,"fetchFromGitHub {
    owner = ""CNES"";
    repo = ""pangeo-pyinterp"";
    tag = version;
    hash = ""sha256-9DZIPiqt0JbadeGIkVrg+XuPu4XfVlHm36sBKZ2G7ww="";
  }",c3e5d9f86b3f5678d0d8c9f0b9f081ab1ccdbe05
db325c065859b0c95fe115083a658d57a5a7cf0a,tellcore-py,tellcore-py,1.1.3,"fetchFromGitHub {
    owner = ""erijo"";
    repo = ""tellcore-py"";
    tag = ""v${version}"";
    hash = ""sha256-AcdYMzd3Ln65PZ+weSxyR+CwXmdi2A+wSE6B/4hepE0="";
  }",aca2499b79170038df0dbaec8bf2f689b506ad32
430ca53b6e6abfb089816e19e51b2d8774ef9a4f,tellcore-net,tellcore-net,0.4,"fetchFromGitHub {
    owner = ""home-assistant-libs"";
    repo = ""tellcore-net"";
    tag = version;
    hash = ""sha256-yMNAu8iSFB2UDqJR3u2XFelpGRKzi/3HyuEbrZK6v8g="";
  }",aca2499b79170038df0dbaec8bf2f689b506ad32
bd91000abcf04a90b14d26bbbb304d610adb8b67,ziggo-mediabox-xl,ziggo-mediabox-xl,1.1.0,"fetchFromGitHub {
    owner = ""b10m"";
    repo = ""ziggo_mediabox_xl"";
    tag = version;
    hash = ""sha256-ElULsHfZXYTZ1cFEdAjhURWGOmJw2uJWMy49whGAV7g="";
  }",aca2499b79170038df0dbaec8bf2f689b506ad32
e986605cacbf29a38f75ee2ba2961a90c996eec6,pwdsphinx,pwdsphinx,2.0.3,"fetchFromGitHub {
    owner = ""stef"";
    repo = ""pwdsphinx"";
    tag = ""v${version}"";
    hash = ""sha256-COSfA5QqIGWEnahmo5klFECK7XjyabGs1nG9vyhj/DM="";
  }",ddd1826f294a0ee5fdc198ab72c8306a0ea73aa9
d6d8658bc72b5dd3378016c8e696000597a4cf96,lw12,lw12,0.9.2,"fetchFromGitHub {
    owner = ""jaypikay"";
    repo = ""python-lw12"";
    tag = ""v${version}"";
    hash = ""sha256-6zZolUfs1SzCH0DT2YYuP4eXt8Hxv+TYIDgLnR51MAQ="";
  }",6b0b1559e918d4f7d1df398ee1d33aeac586d4d6
a14a2d5e2967880fe012fcd4703c8489a20d42ee,webio-api,webio-api,0.1.11,"fetchPypi {
    pname = ""webio_api"";
    inherit version;
    hash = ""sha256-fPlAWu/P9gOjlQ62qAesLcLkNznAiMAAqxAlQi9oxZk="";
  }",6b0b1559e918d4f7d1df398ee1d33aeac586d4d6
dc5be8dcdbd1050684eec1c104937ac957e89973,clearpasspy,clearpasspy,1.1.3,"fetchPypi {
    inherit pname version;
    hash = ""sha256-HAi9z7DT5g0Pkr+rASUK18/tEsorWXScCODE95Q+ZZ0="";
  }",f937f8ecd1c70efd7e9f90ba13dfb400cf559de4
50d4df879c1f26846a50a65bd67e07a6b0ff30fe,openai-harmony,openai-harmony,0.0.4,"fetchFromGitHub {
    owner = ""openai"";
    repo = ""harmony"";
    rev = ""v${version}"";
    hash = ""sha256-2LOrMLrNR1D3isbjiv5w+1Ni9IMwMEPPTOnG1rm//ag="";
  }",ddd1826f294a0ee5fdc198ab72c8306a0ea73aa9
01ed3e1d4be862617ea5177cb1edae9c125a5532,zhong-hong-hvac,zhong-hong-hvac,1.0.13,"fetchFromGitHub {
    owner = ""crhan"";
    repo = ""ZhongHongHVAC"";
    tag = ""v${version}"";
    hash = ""sha256-WLSmzvRydfYhLBZZW4EZDCFXZYqowA6vS0GJUl2UadQ="";
  }",c3e5d9f86b3f5678d0d8c9f0b9f081ab1ccdbe05
bb956d615fa65618fdb5824a0e4e50e46f6f9472,ibmiotf,ibmiotf,0.4.0,"fetchFromGitHub {
    owner = ""ibm-watson-iot"";
    repo = ""iot-python"";
    tag = version;
    hash = ""sha256-/hRRYf3mY7LqZq0jq7neJRwpvgKczHNNo5bN92Rcv5M="";
  }",c3e5d9f86b3f5678d0d8c9f0b9f081ab1ccdbe05
c6bcb7dfb18861ed106239dbf062f027b5e4e862,bstr,bstr,0.0.2,"fetchurl {
    url = ""https://github.com/robur-coop/bstr/releases/download/v${version}/bstr-${version}.tbz"";
    hash = ""sha256-/zvzCBzT014OesTmxGBDB98ZRU++YNDLUZ8uaDK3keM="";
  }",ddd1826f294a0ee5fdc198ab72c8306a0ea73aa9
860995446343afbd6b2fdc860a2c1936b15d0085,travispy,travispy,0.3.5,"fetchFromGitHub {
    owner = ""menegazzo"";
    repo = ""travispy"";
    tag = ""v${version}"";
    hash = ""sha256-jYuRaKtoWaWq6QWinXnuBfqanTCMibouwwWHfcmioGo="";
  }",c3e5d9f86b3f5678d0d8c9f0b9f081ab1ccdbe05
0834814d77c65b95b275b9ef3b2d097f74d2ea33,serve,serve,14.2.4,"fetchFromGitHub {
    owner = ""vercel"";
    repo = ""serve"";
    tag = finalAttrs.version;
    hash = ""sha256-QVbau4MrpgEQkwlWx4tU9H93zdM0mSZgIzXpjHRM5mk="";
  }",ddd1826f294a0ee5fdc198ab72c8306a0ea73aa9
c0750cee3d328bf0bc6da910a9a58045e1252f5f,mtk-uartboot,mtk-uartboot,0-unstable-2024-12-07,"fetchFromGitHub {
    owner = ""981213"";
    repo = ""mtk_uartboot"";
    rev = ""b0ec7bdf1bab7089df948e745e17d206f3426dc1"";
    hash = ""sha256-wUF1e0TfP9khfC9WruJkIg4j4DClOJTTPRABIe4Ma4U="";
  }",ddd1826f294a0ee5fdc198ab72c8306a0ea73aa9
5fc0353343ade68fdfb955d19d7b0443a78701f9,cmudict,cmudict,1.1.1,"fetchPypi {
    inherit pname version;
    hash = ""sha256-I8ORTIVGX2p9JtLYl0+jQd17ySTR/6UBtBQGuTaSPbE="";
  }",ddd1826f294a0ee5fdc198ab72c8306a0ea73aa9
4393259b5a631d7ba2bcedfc074fb5734509370f,vivify,vivify,0.8.2,"fetchFromGitHub {
    owner = ""jannis-baum"";
    repo = ""Vivify"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-2lxf21T9y4GMFlk0+qbaJJ/twRffYEBoBXZXe/NRDQk="";
  }",ddd1826f294a0ee5fdc198ab72c8306a0ea73aa9
7aa0280e7e0f96eadf2f33810ad48ec409b6960f,qemu-qmp,qemu-qmp,0.0.3,"fetchFromGitLab {
    owner = ""qemu-project"";
    repo = ""python-qemu-qmp"";
    tag = ""v${version}"";
    hash = ""sha256-NOtBea81hv+swJyx8Mv2MIqoK4/K5vyMiN12hhDEpJY="";
  }",ddd1826f294a0ee5fdc198ab72c8306a0ea73aa9
0b70b350291075b0e135cb1ade181c28bda132e0,liberty-parser,liberty-parser,0.0.25,"fetchFromGitea {
    domain = ""codeberg.org"";
    owner = ""tok"";
    repo = ""liberty-parser"";
    tag = version;
    hash = ""sha256-Nl+FRG93DeP1ctDphaTKZqkukEywmGprj6JORJQTunw="";
  }",84c256e42600cb0fdf25763b48d28df2f25a0c8b
0bf8e76a206f491e3d8b96ed0a3d27ab0c4bab61,uplink,uplink,0.10.0,"fetchFromGitHub {
    owner = ""prkumar"";
    repo = ""uplink"";
    tag = ""v${version}"";
    hash = ""sha256-gI7oHLyC6a5s3jhgG5jj+7q495seMSyUV4XVAp1URTA="";
  }",4c202d26483c5ccf3cb95e0053163facde9f047e
bf4b1b86b09c0d196300a6780627e2cd079b18e1,pythinkingcleaner,pythinkingcleaner,0.0.3,"fetchFromGitHub {
    owner = ""TheRealLink"";
    repo = ""pythinkingcleaner"";
    tag = version;
    hash = ""sha256-YaHBZwJvgI3uFkFtZ4KWrKKGRPuNhBBrhCvGC65Jsks="";
  }",4c202d26483c5ccf3cb95e0053163facde9f047e
4875da785dea20b0e297f90ff6ecd46d93fc374f,tapsaff,tapsaff,0.2.1,"fetchPypi {
    inherit pname version;
    hash = ""sha256-Q3VLbPsgXAYvZsjcW1m3lus2SFMjNJ8AmkcNK0THB6I="";
  }",4c202d26483c5ccf3cb95e0053163facde9f047e
eca97313c15caaeb884f983343101a2f615b44ce,libopaque,libopaque,1.0.1,"fetchFromGitHub {
    owner = ""stef"";
    repo = ""libopaque"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-VVD4489yWAJTWLGrpXYe8or5QjDnAuQ9/tzlNJJu/lo="";
  }",4c202d26483c5ccf3cb95e0053163facde9f047e
6c0dee3d65c4c02f935b7d42af3422a2022a59c8,mfaomp,mfaomp,0.4.3,"fetchFromGitHub {
    owner = ""Neurofibromin"";
    repo = ""mfaomp"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-b8eIG5UC1i4yfHSStNwhgIttTS+g511RmFJ5OYxeYvM="";
  }",61308fbb163ae7045c9b3004a0d067822984df33
70bf6928aabdaec084bd3b32590a3d62e80ace00,btfdump,btfdump,0.0.4,"fetchCrate {
    inherit pname version;
    hash = ""sha256-iLYGFXB4goiY7eJXXBhX9Y1TOltsW40ogeBhvTV2NvU="";
  }",84c256e42600cb0fdf25763b48d28df2f25a0c8b
64d601469ca05dcf2d4529b92513913ac8c0f503,fzf-preview,fzf-preview,0-unstable-2025-06-26,"fetchFromGitHub {
    owner = ""niksingh710"";
    repo = ""fzf-preview"";
    rev = ""5f6e936d1c3943192f9bdade71cff8879bdab3a6"";
    hash = ""sha256-vDgYv9PjQQYcMKG97ryncd30JPplnEqAKBp5hAE0E+o="";
  }",84c256e42600cb0fdf25763b48d28df2f25a0c8b
6c6fdfe3d869e3892d65c56213069cf6a6fbd409,_0xffff,0xFFFF,0.10,"fetchFromGitHub {
    owner = ""pali"";
    repo = ""0xFFFF"";
    tag = finalAttrs.version;
    hash = ""sha256-RTpiH6OpC1hRbhLW5Em01oDQdpAZ/mfggCDLSUzOC9s="";
  }",84c256e42600cb0fdf25763b48d28df2f25a0c8b
c221fb1b374267662034c647faf63b2ae5287976,jdenticon-cli,jdenticon-cli,3.3.0,"fetchFromGitHub {
    owner = ""dmester"";
    repo = ""jdenticon"";
    tag = finalAttrs.version;
    hash = ""sha256-uOPNsfEreC7F+Y0WWmudZSPnGxqarna0JPOwQyK6LiQ="";
  }",641d909c4a7538f1539da9240dedb1755c907e40
e2f507a2b61ff9a7c2f0d497098ca9b3c9e6b602,nasin-nanpa-helvetica,nasin-nanpa-helvetica,4.0.2,"fetchurl {
    url = ""https://github.com/ETBCOR/nasin-nanpa/releases/download/n${version}/nasin-nanpa-${version}-Helvetica.otf"";
    hash = ""sha256-isteUDpgdHufXYkcbsC7wbT+e4LzArFe42Tw9wfj04E="";
  }",c53baa6685261e5253a1c355a1b322f82674a824
09fb7969e39ec1713ef2ac356ef7e37f3c894a40,nvidia-mig-parted,nvidia-mig-parted,0.12.1,"fetchFromGitHub {
    owner = ""NVIDIA"";
    repo = ""mig-parted"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-mNzwD8DaWJ0L1y2q/3UhKf0zjKRp3+XwhtFF+Stl/A0="";
  }",84c256e42600cb0fdf25763b48d28df2f25a0c8b
2aa4e95e49d8bb7de72d65cbdc2898d4f50828c5,libjpeg-tools,libjpeg-tools,1.71,"fetchFromGitHub {
    owner = ""thorfdbg"";
    repo = ""libjpeg"";
    rev = ""25f71280913fde7400801772bbf885bb3e873242"";
    hash = ""sha256-40yb9EujJp9y1PnuYLcPxK31Kj2Q4UQ5YBwXQFYXI/Y="";
  }",09906cab24f49dedbb5b429f8b6c840d4e75b1b7
47fd2277580b4e4efa957cb13021ca55311bbb0a,minefair,minefair,1.5.0,"fetchFromGitHub {
    owner = ""LyricLy"";
    repo = ""minefair"";
    tag = finalAttrs.version;
    hash = ""sha256-gABgSjS+ZhzmWJsCbbWMFstFAoTJ+Yc159CCo5nhYBc="";
  }",6b0b1559e918d4f7d1df398ee1d33aeac586d4d6
f5095e0707b9d0d94aadf9223ec61a12a185e3a9,blowfish-tools,blowfish-tools,1.10.0,"fetchFromGitHub {
    owner = ""nunocoracao"";
    repo = ""blowfish-tools"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-90EKsRKOO2Hb64Wy3TlwzlPU2K8AAlSxc17ek5ZLoG0="";
  }",fa0ef8a6bb1651aa26c939aeb51b5f499e86b0ec
c18a6a58174642ca88ef23e10f7ba0ae64eb2a5d,grpc-health-probe,grpc-health-probe,0.4.40,"fetchFromGitHub {
    owner = ""grpc-ecosystem"";
    repo = ""grpc-health-probe"";
    rev = ""v${version}"";
    hash = ""sha256-Na0y8fL109flHGJOniEpLgs60xf1V0YlSBrX9iHtymM="";
  }",c53baa6685261e5253a1c355a1b322f82674a824
4665071e88329e64320d10116c2f32a461750772,nasin-nanpa-ucsur,nasin-nanpa-ucsur,4.0.2,"fetchurl {
    url = ""https://github.com/ETBCOR/nasin-nanpa/releases/download/n${version}/nasin-nanpa-${version}-UCSUR.otf"";
    hash = ""sha256-9DkY7wbB22IFsIAAgyg8gYALpkfROKzzc5AhpYKt6oI="";
  }",c53baa6685261e5253a1c355a1b322f82674a824
289f85a12f7a47265680af30cf4ea104d531ff61,openorbitaloptimizer,OpenOrbitalOptimizer,0.1.0,"fetchFromGitHub {
    owner = ""susilethola"";
    repo = ""openorbitaloptimizer"";
    rev = ""v${version}"";
    hash = ""sha256-otIs2Y79KoEL4ut8YQe7Y27LpmpId8h/X8B6GIg8l+E="";
  }",c10013702f1e18305d4d53154cb3fab3b5742c43
8ba1a8c882f4052de72506ed4e4c0264275e84d3,yffi,yffi,0.24.0,"fetchFromGitHub {
    owner = ""y-crdt"";
    repo = ""y-crdt"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-RFdLEsKQxt8BGqbf5FFM7mZD64glW7bTKRJaAQOe+vo="";
  }",c10013702f1e18305d4d53154cb3fab3b5742c43
0ac69f3604e865e77b7f65bdc129d1af0fdba151,progettihwsw,progettihwsw,0.1.3,"fetchFromGitHub {
    owner = ""ardaseremet"";
    repo = ""progettihwsw"";
    tag = version;
    hash = ""sha256-9dpZyQ7i3WNdDVyEBLz4bJcWF1Ap7SH089PXWYI6UOA="";
  }",6b0b1559e918d4f7d1df398ee1d33aeac586d4d6
afc3818084c8ea0d4100059263f9e8853735530e,plumlightpad,plumlightpad,0.0.11,"fetchPypi {
    inherit pname version;
    hash = ""sha256-5J+kk/fn45v/1WIsBuq6o7hivXkCaJ1Of7BLRf10rCk="";
  }",6b0b1559e918d4f7d1df398ee1d33aeac586d4d6
761cf127e77586dd84936f06222bd78bc9057263,greenwavereality,greenwavereality,0.5.1,"fetchPypi {
    inherit pname version;
    hash = ""sha256-bNTO9qHoOe3A7TYiUwLBVq4eWyGoIfCoguizM1hKk/Y="";
  }",6b0b1559e918d4f7d1df398ee1d33aeac586d4d6
87d45a7383af79b707d576c288d8c5f5f9862972,horimote,horimote,0.4.1,"fetchFromGitHub {
    owner = ""benleb"";
    repo = ""horimote"";
    tag = ""v${version}"";
    hash = ""sha256-rEtE0Z/PV/n9pz2mLbHeREv/sl4SexTSOq2yx4LDnAo="";
  }",6b0b1559e918d4f7d1df398ee1d33aeac586d4d6
d96e3ea7af4e464fb53e161d35d85e90ee7730ce,gitterpy,gitterpy,0.1.7,"fetchPypi {
    inherit pname version;
    hash = ""sha256-nmZ6sVjrHRLfvXMr/fYiN+a4Wly87YKwAR+heP/sNkE="";
  }",6b0b1559e918d4f7d1df398ee1d33aeac586d4d6
9b41674ef3a3f3ae6cca14266d4ce45cc8538f21,pizzapi,pizzapi,0.0.6,"fetchFromGitHub {
    owner = ""ggrammar"";
    repo = ""pizzapi"";
    rev = ""2a67ceb0f6df285988f1a2d7b678bbd2526c26a4"";
    hash = ""sha256-oBwNNsnRhm/kv8DxNrAKkeGv2RZA+RMdYRgByy3qmsU="";
  }",6b0b1559e918d4f7d1df398ee1d33aeac586d4d6
9ab4929950d034b780afb037bb22548362afb96a,mpdris2-rs,mpdris2-rs,1.0.2,"fetchFromGitHub {
    owner = ""szclsya"";
    repo = ""mpdris2-rs"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-E9H6bjmWZx35fZo/ZPvJL1w/YQ34pJ7z81YbB5fUZSU="";
  }",f937f8ecd1c70efd7e9f90ba13dfb400cf559de4
5b727d64cadeff58ecb73da158d4bcaabcac3021,pycmus,pycmus,0.1.1,"fetchPypi {
    inherit pname version;
    hash = ""sha256-Wk9J/XjKZB13o8QmdByVWHcAdfNOicwLaH2Sh4qJcIw="";
  }",f937f8ecd1c70efd7e9f90ba13dfb400cf559de4
e7c7aae4c2e100a76988e1e173bd7b966941b08e,python-clementine-remote,python-clementine-remote,1.0.3,"fetchFromGitHub {
    owner = ""jjmontesl"";
    repo = ""python-clementine-remote"";
    tag = version;
    hash = ""sha256-tPaxRBvt+tW4yV5Ap3YxMQxK3o7BJF3nP/wzBJeDgic="";
  }",f937f8ecd1c70efd7e9f90ba13dfb400cf559de4
3fa8d065dadf4a291eebfa9fef9167e0babbb851,near-facsimile,near-facsimile,1.0.9,"fetchFromGitHub {
    owner = ""msuchane"";
    repo = ""near-facsimile"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-JJoouEIccTEQtS8FliBEQr4zPcIqSt9PtAxAch5mOG0="";
  }",f937f8ecd1c70efd7e9f90ba13dfb400cf559de4
5f71158592f4fec1a591ddc85235efaa25e7c95e,openapv,openapv,0.2.0.1,"fetchFromGitHub {
    owner = ""AcademySoftwareFoundation"";
    repo = ""openapv"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-Edj3xQ7AcHcdIbg4o2FidAGZ06fUBltW+1ojJPoIktA="";
  }",f937f8ecd1c70efd7e9f90ba13dfb400cf559de4
700035a4fc4629947895aea7ef39628ee4b8bf80,btlewrap,btlewrap,0.1.1,"fetchFromGitHub {
    owner = ""ChristianKuehnel"";
    repo = ""btlewrap"";
    tag = ""v${version}"";
    hash = ""sha256-cjPj+Uw/L9kq/BbxlnOCJtaBcnf9VOJKN2NJ3cmKe6U="";
  }",f937f8ecd1c70efd7e9f90ba13dfb400cf559de4
729428cb73f221293a0c728692d9bbee9498eba7,scsgate,scsgate,0.1.0,"fetchFromGitHub {
    owner = ""flavio"";
    repo = ""scsgate"";
    tag = version;
    hash = ""sha256-wVzXKOKljENAKppod+guqm+0XMPenLgOsZzMQVTBo+k="";
  }",f937f8ecd1c70efd7e9f90ba13dfb400cf559de4
9d45bc2ab26493467f828bc6a6a0be8676c0dfcf,proliphix,proliphix,0.5.0,"fetchPypi {
    inherit pname version;
    hash = ""sha256-Tf6gTRofZXY6ikrXBARgp6grzZGQMjvN5njT+7SRZNQ="";
  }",f937f8ecd1c70efd7e9f90ba13dfb400cf559de4
15b8551c882ef641c680b6ff3316d14b0a7bd7c2,iglo,iglo,1.2.7,"fetchFromGitHub {
    owner = ""jesserockz"";
    repo = ""python-iglo"";
    tag = ""v${version}"";
    hash = ""sha256-torDjfQcQ+ytv/Qab7PNugt1eLQJ0pPPz6p4f4kcFws="";
  }",f937f8ecd1c70efd7e9f90ba13dfb400cf559de4
10534f21bba7a6919421c1d7b9709ff270eaf4f0,qh3,qh3,1.5.4,"fetchFromGitHub {
    owner = ""jawah"";
    repo = ""qh3"";
    tag = ""v${version}"";
    hash = ""sha256-VlqkZk+7803dzwMBFpsSSQUSVu5/1jKouwuK7jNuMGU="";
  }",f937f8ecd1c70efd7e9f90ba13dfb400cf559de4
55024503f61c7363a1ab80824decf75d549d0129,xscreenruler,xscreenruler,1.0.2,"fetchFromGitHub {
    owner = ""julian-hoch"";
    repo = ""xscreenruler"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-oRbZ8r9EOPcLuuX8VyCBNt6ljdnko/EV8C8aeR85xYU="";
  }",f937f8ecd1c70efd7e9f90ba13dfb400cf559de4
f51a786cff2607ecd4c6653d909908ef65004227,rfk101py,rfk101py,0.0.1,"fetchPypi {
    inherit pname version;
    hash = ""sha256-O8W404opbjH4AIUAfM01xrzXM/2WzU6q7uxM5ySgdhg="";
  }",f937f8ecd1c70efd7e9f90ba13dfb400cf559de4
99fc3f4e4c04c5999c2d1308c8a8780e26d800d1,yeelightsunflower,yeelightsunflower,0.0.10,"fetchPypi {
    inherit pname version;
    hash = ""sha256-l4Rl6WSCK68/XBwCndonNu3kePDXfSs/uIXaCkrIT7g=="";
  }",f937f8ecd1c70efd7e9f90ba13dfb400cf559de4
f7cb3d5cb7eabe6dbaea25283e6bdec45e287b38,coloraide,coloraide,4.7.2,"fetchPypi {
    inherit pname version;
    hash = ""sha256-fomOKtF3hzgJvR9f2x2QYYrYdASf6tlS/0Rw0VdmbUs="";
  }",f937f8ecd1c70efd7e9f90ba13dfb400cf559de4
e5a5b0de7dad339f23e30a061551d545a7340c93,numato-gpio,numato-gpio,0.14.0,"fetchFromGitHub {
    owner = ""clssn"";
    repo = ""numato-gpio"";
    tag = ""v${version}"";
    hash = ""sha256-9kbPEtJOQhCxYh8cjyCAufV63mV7ZF1x7CdUyJLfqII="";
  }",97eb7ee0da337d385ab015a23e15022c865be75c
d6febe133b10d5157e1773a9f5612c8ea48699f6,esp-idf-size,esp-idf-size,1.7.1,"fetchFromGitHub {
    owner = ""espressif"";
    repo = ""esp-idf-size"";
    tag = ""v${version}"";
    hash = ""sha256-dgvmrwnaipudKyNJ/xFAwvfjGmtDRnFbXxI2VuC/SKo="";
  }",596312aae91421d6923f18cecce934a7d3bfd6b8
c47d779ed356b392c849eb79be02d6c40ae4807c,npingler,npingler,unstable-2025-08-21,"fetchFromGitHub {
    owner = ""9999years"";
    repo = ""npingler"";
    rev = ""de47bb5c5c188ba3b36958c2284dbc6d24f2687f"";
    hash = ""sha256-4Q8oG2iem9dgsTTEFfhyw2rPAxtXdGx+Uhb/9uAdUy4="";
  }",596312aae91421d6923f18cecce934a7d3bfd6b8
fc5f4f8247d6f14c315d3a46ba967bc8aa29fbf3,enpass-cli,enpass-cli,1.6.5,"fetchFromGitHub {
    owner = ""HazCod"";
    repo = ""enpass-cli"";
    tag = ""v${version}"";
    hash = ""sha256-13AhK0qDDANEgicggy1Sdlmo5b0Vlf2sEDzJerhUvG8="";
  }",8f29d98022148c866e3843c2e3106e8d27b1a44d
1aab4326935a4782d954467cecb05b67c161c8ae,pyebox,pyebox,1.1.4,"fetchFromGitHub {
    owner = ""titilambert"";
    repo = ""pyebox"";
    tag = version;
    hash = ""sha256-87u16rJmwdGiUz3DxThCsNXnz0tpH/9i26eyYwSqpDg="";
  }",97eb7ee0da337d385ab015a23e15022c865be75c
1cb5f33ae6f818a410a14412038d165ec7443b1d,microbeespy,microbeespy,0.3.5,"fetchFromGitHub {
    owner = ""microBeesTech"";
    repo = ""pythonSDK"";
    tag = version;
    hash = ""sha256-h3IbWdZ/iHsNlAr/DfASj4dKNkQ4t1mUUeUIs00L8iU="";
  }",97eb7ee0da337d385ab015a23e15022c865be75c
b91ed9354e1d0d7a85a1c21f209ca9bb0149199b,pyirishrail,pyirishrail,0.0.2,"fetchFromGitHub {
    owner = ""ttroy50"";
    repo = ""pyirishrail"";
    tag = version;
    hash = ""sha256-NgARqhcXP0lgGpgBRiNtQaSn9JcRNtCcZPljcL7t3Xc="";
  }",97eb7ee0da337d385ab015a23e15022c865be75c
